I.D. Number,Customer Class,Node,Arrival Date,Waiting Time,Service Start Date,Service Time,Service End Date,Time Blocked,Exit Date,Destination,Queue Size at Arrival,Queue Size at Departure
143,0,1,7.2059842783603765,0.0,7.2059842783603765,0.039836958425915725,7.245821236786292,0.0,7.245821236786292,-1,0,0
146,0,1,7.522083818167709,0.0,7.522083818167709,0.007871044965848562,7.5299548631335576,0.0,7.5299548631335576,-1,1,1
145,0,1,7.3470939373602455,0.0,7.3470939373602455,0.23335687211121758,7.580450809471463,0.0,7.580450809471463,-1,0,1
147,0,1,7.534199707936735,0.0,7.534199707936735,0.06412194989431974,7.598321657831055,0.0,7.598321657831055,-1,1,0
148,0,1,7.729683211449552,0.0,7.729683211449552,0.05219213108438847,7.78187534253394,0.0,7.78187534253394,-1,0,0
151,0,1,7.821304216693593,0.0,7.821304216693593,0.018857906927659762,7.840162123621253,0.0,7.840162123621253,-1,2,3
150,0,1,7.802944778661107,0.0,7.802944778661107,0.052001203342693536,7.854945982003801,0.0,7.854945982003801,-1,1,2
149,0,1,7.7879512432208235,0.0,7.7879512432208235,0.07228130986938197,7.8602325530902055,0.0,7.8602325530902055,-1,0,1
152,0,1,7.825547741956389,0.014614381664864062,7.840162123621253,0.021973155732698757,7.862135279353952,0.0,7.862135279353952,-1,3,0
153,0,1,8.030395291414777,0.0,8.030395291414777,0.03960200986015394,8.069997301274931,0.0,8.069997301274931,-1,0,0
154,0,1,8.083174444977477,0.0,8.083174444977477,0.06875505980971752,8.151929504787194,0.0,8.151929504787194,-1,0,0
155,0,1,8.224460860238276,0.0,8.224460860238276,0.033005409317842904,8.257466269556119,0.0,8.257466269556119,-1,0,1
156,0,1,8.242781563507473,0.0,8.242781563507473,0.026424581862407592,8.26920614536988,0.0,8.26920614536988,-1,1,1
157,0,1,8.261825199282182,0.0,8.261825199282182,0.12521323787568406,8.387038437157866,0.0,8.387038437157866,-1,1,1
158,0,1,8.373805829242304,0.0,8.373805829242304,0.024046423137061623,8.397852252379366,0.0,8.397852252379366,-1,1,1
159,0,1,8.394154146385981,0.0,8.394154146385981,0.05238379473571264,8.446537941121694,0.0,8.446537941121694,-1,1,1
161,0,1,8.451466906259457,0.0,8.451466906259457,0.0013722961232485176,8.452839202382705,0.0,8.452839202382705,-1,1,1
162,0,1,8.465436684609747,0.0,8.465436684609747,0.005005103631877006,8.470441788241624,0.0,8.470441788241624,-1,1,1
160,0,1,8.437408539027333,0.0,8.437408539027333,0.06041651216997934,8.497825051197312,0.0,8.497825051197312,-1,1,0
163,0,1,8.505496110587812,0.0,8.505496110587812,0.004903768002879616,8.510399878590691,0.0,8.510399878590691,-1,0,1
164,0,1,8.5094012039511,0.0,8.5094012039511,0.06726035369268146,8.576661557643781,0.0,8.576661557643781,-1,1,3
167,0,1,8.56894398434669,0.007717573297091107,8.576661557643781,0.04640069651287604,8.623062254156658,0.0,8.623062254156658,-1,3,2
165,0,1,8.526583608560397,0.0,8.526583608560397,0.10474039020440884,8.631323998764806,0.0,8.631323998764806,-1,1,1
168,0,1,8.648177223585344,0.0,8.648177223585344,0.00534946417618265,8.653526687761527,0.0,8.653526687761527,-1,1,1
166,0,1,8.560571572820646,0.0,8.560571572820646,0.13234769493467446,8.69291926775532,0.0,8.69291926775532,-1,2,0
169,0,1,8.797197686206994,0.0,8.797197686206994,0.012682892120222888,8.809880578327217,0.0,8.809880578327217,-1,0,0
171,0,1,8.95822219933325,0.0,8.95822219933325,0.02568965921989097,8.98391185855314,0.0,8.98391185855314,-1,1,2
172,0,1,8.963873788939024,0.0,8.963873788939024,0.048152271266230784,9.012026060205255,0.0,9.012026060205255,-1,2,1
173,0,1,9.08975991489716,0.0,9.08975991489716,0.02316114713362971,9.11292106203079,0.0,9.11292106203079,-1,1,1
170,0,1,8.872049817325173,0.0,8.872049817325173,0.27951914255801213,9.151568959883186,0.0,9.151568959883186,-1,0,0
174,0,1,9.20186207871959,0.0,9.20186207871959,0.010185269498876437,9.212047348218466,0.0,9.212047348218466,-1,0,0
175,0,1,9.32252767468321,0.0,9.32252767468321,0.0021516821782974205,9.324679356861507,0.0,9.324679356861507,-1,0,0
176,0,1,9.341522563307398,0.0,9.341522563307398,0.15559699041943276,9.497119553726831,0.0,9.497119553726831,-1,0,1
177,0,1,9.422967944715886,0.0,9.422967944715886,0.15845403751900555,9.581421982234891,0.0,9.581421982234891,-1,1,2
179,0,1,9.573315959803413,0.0,9.573315959803413,0.013080220180187396,9.5863961799836,0.0,9.5863961799836,-1,2,1
178,0,1,9.51482206179397,0.0,9.51482206179397,0.0914099448200929,9.606232006614063,0.0,9.606232006614063,-1,1,1
